event_time,event_id,event_type,product_id,category_id,brand,price,cum_sum,points_earned,user_id,tier_id,tier_name,user_session,earn_rate
8/22/2022,event5013,return,5849993,1.49E+18,2,-3,892.76,-6,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/22/2022,event5013,return,5904279,1.49E+18,2,-1.59,891.17,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/22/2022,event5013,return,5692917,1.49E+18,4,-5.54,910.26,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/22/2022,event5013,return,5755001,1.53E+18,3,-3.97,906.29,-8,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/22/2022,event5013,return,5907837,1.49E+18,3,-1.43,904.86,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/22/2022,event5013,return,5747366,1.49E+18,3,-0.73,910.46,-1,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/22/2022,event5013,return,5824248,1.49E+18,1,-5.56,904.9,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/22/2022,event5013,return,5822266,1.49E+18,2,-2.9,902,-6,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/30/2022,event5014,return,5908229,1.49E+18,1,-1.43,900.57,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/30/2022,event5014,return,5822293,1.49E+18,2,-3,897.57,-6,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5561284,1.49E+18,1,0.44,417.87,1,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
8/30/2022,event5014,return,5904498,1.49E+18,4,-1.59,895.98,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/30/2022,event5014,return,5908197,1.49E+18,4,-1.43,894.55,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/30/2022,event5014,return,5786771,1.49E+18,3,-5.54,889.01,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5711104,1.49E+18,4,6.03,423.9,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
8/30/2022,event5014,return,5904789,1.49E+18,4,-1.59,887.42,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/1/2022,event5015,return,5907856,1.49E+18,2,-1.43,885.99,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/1/2022,event5015,return,5683563,1.49E+18,1,-2.52,883.47,-5,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/1/2022,event5015,return,5907855,1.49E+18,3,-1.43,882.04,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/1/2022,event5015,return,5847433,1.49E+18,1,-4.44,877.6,-9,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/1/2022,event5015,return,5908193,1.49E+18,2,-1.43,876.17,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/1/2022,event5015,return,5903942,1.49E+18,2,-1.59,874.58,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/1/2022,event5015,return,5848340,1.49E+18,2,-1.43,873.15,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/1/2022,event5015,return,5848418,1.49E+18,3,-0.79,872.36,-2,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5712586,1.49E+18,1,6.03,429.93,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
9/1/2022,event5015,return,5906102,1.49E+18,4,-0.79,871.57,-2,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5894920,1.49E+18,3,1.1,431.03,2,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5745078,1.49E+18,3,4.22,435.25,7,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
9/1/2022,event5015,return,5779238,1.49E+18,3,-4.76,873.14,-10,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/1/2022,event5015,return,5904369,1.49E+18,2,-1.59,871.55,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/6/2022,event5016,return,5692279,1.49E+18,3,-5.54,872.34,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5843642,1.49E+18,3,9.44,444.69,17,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
9/6/2022,event5016,return,5841719,1.49E+18,4,-1.08,871.26,-2,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/6/2022,event5016,return,5668418,1.49E+18,4,-5.56,865.7,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/6/2022,event5016,return,5889904,1.49E+18,1,-1.75,863.95,-4,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/6/2022,event5016,return,5847433,1.49E+18,2,-4.44,859.51,-9,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/6/2022,event5016,return,5904367,1.49E+18,3,-1.59,857.92,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/6/2022,event5016,return,5695827,1.49E+18,1,-0.79,857.13,-2,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/6/2022,event5016,return,5835869,1.49E+18,2,-0.67,856.46,-1,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5790687,1.49E+18,4,3.97,448.66,7,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
9/10/2022,event5017,return,5849717,1.78E+18,4,-3.97,852.49,-8,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/10/2022,event5017,return,5903955,1.49E+18,4,-1.59,850.9,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/10/2022,event5017,return,5849993,1.49E+18,2,-3,847.9,-6,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/10/2022,event5017,return,5904291,1.49E+18,2,-1.59,846.31,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/10/2022,event5017,return,5824246,1.49E+18,2,-5.56,840.75,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5810144,1.49E+18,2,9.52,458.18,17,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
9/10/2022,event5017,return,5689712,1.49E+18,4,-5.54,835.21,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/10/2022,event5017,return,5908189,1.49E+18,2,-1.43,833.78,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/10/2022,event5017,return,5817885,1.49E+18,4,-5.56,843.31,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/10/2022,event5017,return,5850009,1.49E+18,3,-3,840.31,-6,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5711165,1.49E+18,2,6.03,464.21,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
9/10/2022,event5017,return,5848417,1.49E+18,2,-0.79,845.85,-2,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/10/2022,event5017,return,5908228,1.49E+18,2,-1.43,844.42,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5839313,1.49E+18,1,2.52,466.73,4,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
9/10/2022,event5017,return,5817885,1.49E+18,2,-5.56,838.86,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/10/2022,event5017,return,5889907,1.49E+18,1,-1.75,837.11,-4,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/10/2022,event5017,return,5904273,1.49E+18,2,-1.59,835.52,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/16/2022,event5018,return,5908239,1.49E+18,1,-1.43,834.09,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/16/2022,event5018,return,5908201,1.49E+18,4,-1.43,839.88,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/16/2022,event5018,return,5747369,1.49E+18,3,-0.73,839.15,-1,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5745080,1.49E+18,2,4.22,470.95,7,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
9/16/2022,event5018,return,5824555,1.49E+18,2,-5.56,833.59,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/16/2022,event5018,return,5903954,1.49E+18,3,-1.59,832,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/16/2022,event5018,return,5824741,1.49E+18,4,-5.56,832.77,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/16/2022,event5018,return,5835922,1.49E+18,2,-5.54,827.23,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/16/2022,event5018,return,5904753,1.49E+18,1,-1.59,825.64,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/16/2022,event5018,return,5908236,1.49E+18,3,-1.43,824.21,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/16/2022,event5018,return,5822266,1.49E+18,3,-2.9,843.09,-6,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/16/2022,event5018,return,5904253,1.49E+18,3,-1.59,841.5,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5817702,1.49E+18,3,0.63,471.58,1,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
9/16/2022,event5018,return,5904330,1.49E+18,4,-1.59,839.91,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/16/2022,event5018,return,5842953,1.49E+18,2,-5.56,834.35,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5711132,1.49E+18,2,4.22,475.8,7,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
9/16/2022,event5018,return,5904273,1.49E+18,2,-1.59,832.76,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5700854,1.49E+18,3,-4.13,828.63,-8,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5904365,1.49E+18,3,-1.59,827.04,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5885385,1.49E+18,2,-1.27,825.77,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5711119,1.49E+18,1,5.43,481.23,10,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
9/27/2022,event5019,return,5817893,1.49E+18,3,-5.56,826.54,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5838240,1.49E+18,4,-6.02,820.52,-12,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5822293,1.49E+18,3,-3,817.52,-6,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5859402,1.49E+18,2,-2.37,815.15,-5,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5903762,1.49E+18,4,-1.59,813.56,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5804184,1.49E+18,2,-5.54,808.02,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5904736,1.49E+18,1,-1.59,806.43,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
9/27/2022,event5019,return,5907874,1.49E+18,3,-1.43,805,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5858606,1.49E+18,2,-1.75,822.37,-4,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
9/27/2022,event5019,return,5848418,1.49E+18,3,-0.79,821.58,-2,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5712782,1.49E+18,2,8.25,489.48,14,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
9/27/2022,event5019,return,5668418,1.49E+18,2,-5.56,839.75,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/6/2022,event5020,return,5683578,1.49E+18,3,-2.52,837.23,-5,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/6/2022,event5020,return,5838225,1.49E+18,1,-6.02,831.21,-12,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/6/2022,event5020,return,5908219,1.49E+18,3,-1.43,829.78,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/6/2022,event5020,return,5907876,1.49E+18,3,-1.43,828.35,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5753942,1.49E+18,1,9.44,498.92,17,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
10/6/2022,event5020,return,5848200,1.49E+18,1,-1.43,826.92,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/6/2022,event5020,return,5824746,1.49E+18,3,-5.56,821.36,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/6/2022,event5020,return,5804656,1.49E+18,2,-4.76,816.6,-10,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/6/2022,event5020,return,5833330,1.49E+18,4,-0.95,815.65,-2,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/6/2022,event5020,return,5903964,1.49E+18,1,-1.59,814.06,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/6/2022,event5020,return,5908186,1.49E+18,3,-1.43,812.63,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/6/2022,event5020,return,5823630,1.49E+18,3,-5.22,813.76,-10,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/6/2022,event5020,return,5884257,1.49E+18,3,-1.59,812.17,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/6/2022,event5020,return,5854812,1.6E+18,1,-5.24,813.28,-10,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5818467,1.49E+18,4,0.98,499.9,2,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5854897,1.49E+18,1,0.32,500.22,1,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
10/6/2022,event5020,return,5850008,1.49E+18,3,-3,810.28,-6,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/16/2022,event5021,return,5683563,1.49E+18,3,-2.52,807.76,-5,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/16/2022,event5021,return,5899364,1.49E+18,3,-1.75,806.01,-4,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/16/2022,event5021,return,5817779,1.49E+18,4,-0.79,805.22,-2,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/16/2022,event5021,return,5837618,1.49E+18,1,-1.75,803.47,-4,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/16/2022,event5021,return,5903940,1.49E+18,2,-1.59,801.88,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/16/2022,event5021,return,5813146,1.49E+18,3,-5.54,796.34,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5894907,1.49E+18,2,1.1,501.32,2,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
10/16/2022,event5021,return,5907851,1.49E+18,3,-1.43,794.91,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/16/2022,event5021,return,5788134,1.49E+18,4,-6.03,788.88,-12,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/16/2022,event5021,return,5854812,1.6E+18,3,-5.24,783.64,-10,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/16/2022,event5021,return,5885380,1.49E+18,1,-1.27,782.37,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5755170,1.49E+18,1,2.79,504.11,5,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5790687,1.49E+18,3,3.97,508.08,7,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5711138,1.49E+18,1,4.22,512.3,7,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,4905,1.49E+18,4,1.19,513.49,2,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5711141,1.49E+18,1,4.83,518.32,8,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5711107,1.49E+18,2,6.03,524.35,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5790687,1.49E+18,2,3.97,528.32,7,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5753943,1.49E+18,4,9.44,537.76,17,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5711700,1.49E+18,4,6.03,543.79,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5712578,1.49E+18,3,5.4,549.19,9,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5712785,1.49E+18,3,9.44,558.63,17,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5744424,1.49E+18,3,0.83,559.46,1,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5711169,1.49E+18,3,6.03,565.49,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5712495,1.49E+18,2,6.03,571.52,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5712780,1.49E+18,2,8.25,579.77,14,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5889482,1.49E+18,3,0.56,580.33,1,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5894913,1.49E+18,3,1.1,581.43,2,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5882713,1.49E+18,2,4.52,585.95,8,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5711173,1.49E+18,2,6.03,591.98,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5713018,1.49E+18,2,5.24,597.22,9,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,4958,1.49E+18,4,1.19,598.41,2,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
3/28/2022,event234,purchase,5712782,1.49E+18,3,8.25,606.66,16,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5809912,1.6E+18,3,5.24,611.9,10,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5712489,1.49E+18,4,6.03,617.93,12,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5843642,1.49E+18,3,9.44,627.37,19,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5854897,1.49E+18,3,0.32,627.69,1,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5561284,1.49E+18,3,0.44,628.13,1,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5843667,1.49E+18,3,9.44,637.57,19,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5711145,1.49E+18,4,6.03,643.6,12,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5818473,1.49E+18,3,0.98,644.58,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5818467,1.49E+18,2,0.98,645.56,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5843642,1.49E+18,1,9.44,655,19,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5843667,1.49E+18,2,9.44,664.44,19,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5818468,1.49E+18,2,0.98,665.42,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5894917,1.49E+18,4,1.1,666.52,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5736061,1.49E+18,3,0.71,667.23,1,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5894906,1.49E+18,3,1.1,668.33,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5711174,1.49E+18,2,4.32,672.65,9,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5818468,1.49E+18,2,0.98,673.63,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5711087,1.49E+18,3,6.03,679.66,12,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5711723,1.49E+18,1,6.03,685.69,12,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5711158,1.49E+18,3,6.03,691.72,12,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5900265,1.49E+18,2,9.44,701.16,19,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5807866,1.49E+18,2,0.79,701.95,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5785631,1.49E+18,3,4.52,706.47,9,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5712482,1.49E+18,2,6.03,712.5,12,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5790687,1.49E+18,3,3.97,716.47,8,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5711105,1.49E+18,1,6.03,722.5,12,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5809911,1.6E+18,2,5.24,727.74,10,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5854897,1.49E+18,3,0.32,728.06,1,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5745070,1.49E+18,3,4.22,732.28,8,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5712785,1.49E+18,3,9.44,741.72,19,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5621739,1.49E+18,3,1.25,742.97,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5854897,1.49E+18,4,0.32,743.29,1,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5818473,1.49E+18,2,0.98,744.27,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5686226,1.49E+18,1,1.21,745.48,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5686226,1.49E+18,3,1.21,746.69,2,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5664161,1.49E+18,2,5.16,751.85,10,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5712780,1.49E+18,1,8.25,760.1,16,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5854897,1.49E+18,2,0.32,760.42,1,579751441,,Platinum,8de492d7-0937-47ae-be2c-a7615aec2b0d,2
3/28/2022,event234,purchase,5712490,1.49E+18,4,6.03,766.45,12,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5902924,1.49E+18,3,4.52,770.97,9,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
3/28/2022,event234,purchase,5711082,1.49E+18,3,6.03,777,12,579751441,,Platinum,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,2
